video_1,video_2,video_3,video_4,video_5
0.8406720432212662,0.5711345927364507,0.44863419489490863,0.23223769154933835,0.3236979650530121
0.4144423660243941,0.408014206941834,0.9487737937861377,0.4758028985358727,0.4505066627483997
0.3387253215759973,0.6585949736257904,0.7460384946783232,0.06764326127865936,0.4964553439508579
0.8681974928109701,0.45652160908733996,0.5315240087403428,0.6053717788284051,0.4044384963866939
0.7673924270827255,0.30002811646897964,0.5244767779168635,0.4950567537722803,0.78742999976138
0.44019633739042585,0.76752089455671,0.5445419116877688,0.6689212876168413,0.46759412263375555
0.7890022958007132,0.7608308264249096,0.43825473457143216,0.35169341029250684,0.5575972300713058
0.56316997440766,0.1669349763028415,0.4298579509759423,0.6213839311524277,0.8467640252497941
0.442726748782744,0.7622568977838684,0.831991209775675,0.3782790391081994,0.4396444485472226
0.78772811267745,0.6428376665168216,0.5582540886689221,0.35895243014356065,0.6403362500735288
0.7265155468051083,0.17465091379006425,0.630678997161193,0.06622729485115433,0.7105887565866243
0.4085123898501741,0.4635276902965503,0.7224177551121996,0.5699186338895795,0.449073314839043
0.6246749606805817,0.12446591705431931,0.5920384566579281,0.28854176318013564,0.33161511898720664
0.45857315646385804,0.5121999493926138,0.6872718479489033,0.4200175310381991,0.7352502998117137
0.2007363807922717,0.7532313493077308,0.9190063925171178,0.4554841401241701,0.45896193252389955
0.8732710189801955,0.35774681623982063,0.5464596888729137,0.5423679115212241,0.4766940072643635
0.5847403532509857,0.45603762183581065,0.874755803873427,0.4027410189995712,0.5281090433761455
0.6189028211660482,0.25929222813187325,0.5583691928395977,0.43393738376169666,0.3214773014114915
0.6199239979741065,0.4786623679502249,0.5121685647025684,0.3645282652202944,0.7682790700781281
0.585449022573582,0.6618022681203548,0.44359524964046054,0.42976620609756117,0.7748329752553359
0.40303349134151545,0.25068079175606095,0.8105209127446402,0.3109603093386527,0.7792496362996475
0.8801032874356394,0.487440733375162,0.6469802846824932,0.5434880604940142,0.40044146139632164
0.6351678887606995,0.34825029398254004,0.8622561483516391,0.5673550735698001,0.836916595242502
0.669644952387773,0.6235104546516306,0.4796026786198392,0.36197530160319286,0.6638172061003622
0.5183549301219348,0.5914270633700421,0.7620103319560889,0.10263962751566819,0.6261224868384019
0.4015029803435478,0.5891527592798596,0.40779222683503175,0.26144858069164,0.6972461353199415
0.24504428752245055,0.36446219360707643,0.5402979908074532,0.587957068753542,0.7157756281868397
0.44516113759752035,0.5194955120793346,0.7657883217978665,0.6417243015119255,0.5288700659540548
0.32326820048787447,0.5557596285805307,0.4336232060923122,0.18693710121636425,0.6211573943682762
0.6634617877799083,0.5765697806588105,0.6263372490773236,0.6587718201781685,0.6218291957062421
0.8153027193619036,0.5026794478263007,0.7369976920160023,0.1936992699221133,0.3042954173155413
0.4119284007719566,0.7067633227762575,0.8365519383775653,0.6432137899225774,0.3053720200796862
0.4330178377898326,0.27415900548900185,0.8233936329810466,0.6548048682262577,0.5588874893231637
0.6692551526803081,0.13906475255296358,0.4889083599463134,0.35338233617277304,0.607158919216033
0.30449000396886544,0.7737524177116599,0.4451022119200901,0.6653865079672452,0.6889716296159076
0.8506061986743894,0.142513608636708,0.6258150398798803,0.384490656104892,0.7139932041355892
0.45469274671783816,0.7320689590543683,0.5444836243061094,0.26522320161964097,0.6221794199940771
0.27083961214874225,0.5285994558679565,0.5834148368901314,0.5671116536768817,0.4564165920148056
0.32227880344444904,0.7431182697202197,0.6054907893181205,0.07596547105839131,0.640620391858871
0.8529222532052205,0.49546775139384736,0.6383066843804569,0.15165854784452829,0.44289042963107067
0.37298350185831397,0.674706107844965,0.7111602498390432,0.14927507386806896,0.7496663407565417
0.6635881626819005,0.6049031842641736,0.40558224023654427,0.435451470004418,0.5328238042350276
0.3093156564767856,0.4675784935624695,0.5788014186693904,0.49621097761390776,0.7922257726948105
0.3358711846441444,0.3543265129675335,0.5586202839217441,0.5861977894691399,0.37036516107280937
0.8154667532299842,0.10200131448183963,0.5417338195349077,0.6299033752174213,0.6880106728006088
0.30362325407179325,0.2756336921985639,0.8731715187275979,0.612533261539811,0.5361261510192068
0.21312541071539542,0.7662367659317604,0.5507787979913848,0.47739621784025943,0.37005838447025907
0.5508632326683933,0.2928232935054939,0.49057878463339594,0.6403786742220677,0.6074585941471455
0.8039087692840543,0.6262967098635402,0.9110956036822061,0.19288117917320904,0.41651959298805363
0.42819373179093734,0.45594833017193515,0.6297648978594914,0.5076931483590971,0.46079615410985086
0.2897135894519974,0.3159600692583595,0.5104203983010915,0.05366720220031108,0.550921679267349
0.8875615806959465,0.7937654142736664,0.8507247133956148,0.08765989731794122,0.5003981454387679
0.6737170406425893,0.13288206426735594,0.7943045970831915,0.15828550083708112,0.5137934269589001
0.7954834423637094,0.5074539745318167,0.9671798602111866,0.07187371966381861,0.5183656063484149
0.7264967906302466,0.4230627512067979,0.9266773477414507,0.6759660926237397,0.309335175714019
0.688769591792433,0.15356848679144314,0.816589217167478,0.32637096062717186,0.5020229272686703
0.4691948469916442,0.24986734407074856,0.49659467531426565,0.6346930523344595,0.5164275372617833
0.4270379952425476,0.5859693815745239,0.6899087430628679,0.33364236358279264,0.6260045446681872
0.7018710171261318,0.17583004085540346,0.47127321412618817,0.48977333223121383,0.5645047864394792
0.7016991057240611,0.6607175773847986,0.7296389683733995,0.225200357158373,0.39489829860648273
0.8654118688343653,0.5375426957664795,0.9500701341678538,0.6654658170329872,0.623351966624231
0.5980618724938256,0.17060031641852486,0.40229376823427,0.024426123256627918,0.31929566250609004
0.4062347740513715,0.30077024013427317,0.9256088777587932,0.48818320685468014,0.4833000729277269
0.5426701595313341,0.19602450364280516,0.723590844555321,0.6652659950918677,0.6410629240564623
0.6295996717081433,0.658320906890437,0.49074971193490796,0.5517040408322449,0.6431904516161997
0.4987108597038387,0.47307173758796695,0.9135194450071211,0.5793173953289228,0.39922590954198633
0.7537931863516838,0.10198095570161055,0.7221378085750667,0.20941411397225673,0.4865541535813753
0.6092292485510864,0.4800325530597068,0.6688994212696007,0.31629359308087757,0.5517335631545618
0.20660500933935538,0.43796257898546576,0.699830901514443,0.09532665127071228,0.5262857882099617
0.5988879217624059,0.5501534820947537,0.4884229454191993,0.26348389576436515,0.6769763684584372
0.6435226501593027,0.12439083884089727,0.46764290503526024,0.005904687692134613,0.7071034885478796
0.8406828760808494,0.12479805435313311,0.7969338776282711,0.5451387240145352,0.32247347989251696
0.489605171564932,0.34455767356674977,0.9282471214271433,0.667108643076629,0.7098970923523314
0.6021273614899508,0.5819766673130411,0.8166752266661341,0.49059454549722703,0.7831778951666319
0.5324982155000617,0.5665906648120871,0.9044711139641214,0.5672083155570605,0.802648240247408
0.5721594999282198,0.29478450544717827,0.9068629841178854,0.35942880783270686,0.3307899737659392
0.24711284946829754,0.25124728119402717,0.4192243442762207,0.13416792920961368,0.7860435513502259
0.8280985672731711,0.578187918166744,0.8625729394031352,0.504570823126197,0.3900381521507904
0.8372886378821378,0.11897891529366184,0.863255542315299,0.20949866342701118,0.48609032369894356
0.5836417268898428,0.48974833218611835,0.6099861796031026,0.3216675033262658,0.5099141418737616
0.5895888610046618,0.39686904943088896,0.6459094060039813,0.6304674912937737,0.4644424071586555
0.24028922516076817,0.26736077255464713,0.8472940000754001,0.2610559927402205,0.4620927850921722
0.6185653591838297,0.4642086625327254,0.9919328445222736,0.2025586623596179,0.3931772734823955
0.5004062529154137,0.25201735963596217,0.9926950968639818,0.022186152615535824,0.6624586897328897
0.6963305411641061,0.4950251238844696,0.6843057168475191,0.4910198113860633,0.6192481327416335
0.2329874416169007,0.2042816853584404,0.8737304442723948,0.15065394323926629,0.6374366779764771
0.6976213779106428,0.3839850384639494,0.6796368955784033,0.44759164189124984,0.5867457970049695
0.4008256766826197,0.45729843471336373,0.9195754890432218,0.2566229217307191,0.4214595996067756
0.6561937313171755,0.12219071963067923,0.7898365966111577,0.5513729792477384,0.6224697824773424
0.638988182718486,0.52750206832873,0.9619842345546861,0.6229261366040804,0.6595497844228101
0.3587890392425628,0.6252207054482524,0.998344096810105,0.16499226700205738,0.3285578448632621
0.5083166416513867,0.7692514939677275,0.5981125962057254,0.5546177704269244,0.8432567437293028
0.7849432813373272,0.2421884467250868,0.987594287987274,0.10696965113829761,0.618881806143565
0.6239141505163417,0.24608675707470512,0.8155077800984238,0.09864914174257042,0.6510828297831148
0.24811681138488803,0.3133815769601862,0.5428517201374196,0.29991195671454635,0.6133249705947084
0.5100361819245808,0.7235348262198339,0.4018671699518965,0.22715665095785795,0.6798958841657018
0.4182400211445419,0.3848000145850107,0.8103030954122019,0.6910104397164492,0.661264457278791
0.6491519752381429,0.31125566915316843,0.5334278083361991,0.5627852887202043,0.739534055070416
0.6301947589066825,0.6188265473155632,0.5388271726279575,0.6231658203973585,0.3888506294154167
0.20727867105709838,0.1265931243043497,0.7313008389112037,0.09519835980562417,0.3900477588131047
0.625386856592924,0.4841701579158145,0.41855555301612146,0.499772669732213,0.4207686633997674
0.7143947577894556,0.41513299375338253,0.6498215531141228,0.42299901413265323,0.8298992530660989
0.7381110226811027,0.5374007475198591,0.8796240832904416,0.06946747560591862,0.4963695538981997
0.24128303927297282,0.6117697714432888,0.41635614328527304,0.5555645159276832,0.47389599434330787
0.41256089197690826,0.32749186988169,0.7743649474279048,0.5976472607119069,0.4261200783219924
0.4948914923860667,0.5454920302162698,0.4950277949690656,0.6398650972730608,0.5647729963762615
0.3258401954564383,0.4670300920726963,0.917703624630432,0.6578743754493583,0.7979239458153446
0.49451370981550685,0.19377746727319364,0.6344121573406429,0.07546739839802818,0.6707984401022902
0.24979067507791464,0.7172083456067625,0.8872733974104998,0.6175206015692877,0.4032685693277662
0.2792520981049361,0.6282131174815986,0.8342921584113152,0.6617520134206918,0.7605437869729237
0.6680863339903935,0.7451578939603202,0.926701075574796,0.48355593651340906,0.8200275901689951
0.3838007228121085,0.6042832140247997,0.710115936930266,0.12869593514954705,0.6921797481159822
0.6979840932357007,0.2713645923297535,0.691667803106902,0.2805863698294128,0.6264929872425222
0.2336759696116676,0.4013683575951926,0.4224583194193773,0.06307717135202899,0.6694743113212576
0.593892137130452,0.3708078978114083,0.7202884526259103,0.002972511835727509,0.7047872649012413
0.4740140645107882,0.1250753528425093,0.713185820486439,0.644043459137724,0.7726710159509866
0.7578799743408258,0.38738370708522074,0.763836869531608,0.6806368867000979,0.662268871304963
0.7487661061438933,0.34189861779844816,0.47861298323880214,0.6435050233122884,0.5923116061956909
0.4628917497202557,0.1027466503406159,0.7239807458169647,0.17777380810238458,0.40034740889591097
0.6358998098613999,0.6929862813639045,0.6724193828440382,0.4347776513499189,0.5058239557214974
0.3592842081736417,0.20071209750549723,0.7575855947479418,0.34978833752751687,0.34652659889752
0.6062847853262942,0.45066651716968487,0.7963300498437734,0.3472333001067529,0.700689937843286
0.25688528576326575,0.6492744761938317,0.6168540452989978,0.29983367535170435,0.8457610007042937
0.504222998883027,0.5231369583698664,0.7024318386500397,0.6588263189332196,0.352780951225994
0.32790937707667644,0.21854585776785565,0.6370586915803407,0.5536225770826655,0.5421077072888346
0.8183668274640659,0.5327477879655782,0.8592939600720026,0.592807997181949,0.6850418717281386
0.5114305725767823,0.6303178261141154,0.8778542190666359,0.02422747280304257,0.31645704876216907
0.6135416240462743,0.6983351613009259,0.5757648382539954,0.28836511698251915,0.5417643194376377
0.4522673022310073,0.3230576318162719,0.5557275629446886,0.41858478553697437,0.7371273077312309
0.402118724667862,0.12374498037521353,0.8069938636842753,0.4611050573746881,0.461264438147017
0.34204384814307354,0.525563744510035,0.8644097231903919,0.6264158404601207,0.6628361659606206
0.8383101078669137,0.2580379571007347,0.40651929494691025,0.11690204466478427,0.6340374329845757
0.7596260476988668,0.6466265517612141,0.6564615888833356,0.0630256995667387,0.685016974501597
0.2932828011017216,0.5759171965562871,0.5846385270480577,0.625239204974087,0.4320867408939893
0.7227074134042588,0.6412307982731494,0.8599122723553608,0.35463346927049255,0.3925838321527022
0.49297154392565723,0.7772718402249812,0.48612443477250084,0.3774508941893449,0.30930108062024975
0.2107776584723989,0.5091831766039789,0.8669479018004762,0.6230004610763866,0.5641921456361313
0.5698571242633554,0.7330194852870769,0.7968439701708746,0.5248669806147555,0.4027609939799268
0.2910325080594063,0.5493253677318312,0.9057577442349353,0.5115281424625492,0.6581639502046048
0.34695401916551627,0.22722104233907886,0.9941460084441704,0.1302199228370622,0.602047897644709
0.6872286729968651,0.6595157256562713,0.685933072030134,0.4349872048034946,0.7585429518951469
0.3799994259988373,0.5855890369496007,0.8196468968351742,0.3150498589467387,0.7410654761348702
0.8243217412892716,0.7845578443724412,0.825976563076356,0.4277290491072522,0.4986664202613618
0.6600188308969189,0.2704023922585208,0.9067439496128736,0.4029740243471455,0.4629473453077928
0.7825984394375662,0.3331878613987528,0.7108751091164522,0.01839598243710717,0.34519482052315675
0.6306326768311288,0.6750437186216603,0.4645886443408235,0.2407127838294253,0.7160046456178729
0.8081947137154111,0.1440227186235063,0.9876177730536932,0.3204622449442807,0.5729125382517054
0.4531792725155051,0.5432398352304586,0.43410240674432315,0.35015534514073365,0.4849634144933254
0.5843984038199057,0.4748332369130126,0.9774247041224223,0.06962848875063667,0.6869582496515229
0.5611232803110335,0.2181753105872898,0.5532149354111765,0.6289772309539161,0.4507576871921768
0.8326534956545792,0.21558519648217023,0.6954903526076855,0.23402098489354534,0.5629182205569288
0.3154407860260295,0.6671383348777856,0.9703969022462718,0.3425953827896394,0.5397790423704814
0.6046425342306847,0.11081160880637235,0.8059963240788759,0.4646091900356845,0.4486268068765617
0.7281018359588862,0.6227890082169595,0.7513368071231019,0.5033571452586256,0.7347421173926871
0.45903483237356224,0.6128670589031409,0.5955357153300831,0.2646192609010358,0.6890348920711562
0.8073070672311835,0.5547759834580582,0.5754436267746293,0.09037897840794176,0.5857430977220199
0.46111033695441384,0.3866623641568864,0.419666598455552,0.145122368463259,0.6801850157209008
0.32131613192714126,0.11982447846694493,0.7517993361707922,0.11553630020773728,0.34916933062927463
0.6088338487835222,0.661243667805112,0.6580607593487771,0.17089646316373233,0.5364061002503024
0.49439760702611873,0.18799504266450892,0.5345807181703641,0.4225524319329592,0.6300833804095014
0.2106330732774032,0.296551238911794,0.6305284746323053,0.3750311743226849,0.5165997151221633
0.24888701474545227,0.7627480487538423,0.9645653248726334,0.1180413134773895,0.6927681006941455
0.336694026144613,0.31130271856131986,0.909040071066021,0.4770615530677927,0.5872195601010063
0.7385309716627066,0.27859740527644516,0.6582443794312959,0.04459328948533353,0.5105852995646922
0.8244276612236239,0.7813593887648831,0.9879718159413238,0.6367249152722553,0.5284423178234254
0.5819486118099557,0.16015254146696822,0.6772706637795133,0.396333582245732,0.6939339328418389
0.2738958237598864,0.21248327154214325,0.609485126929059,0.41329212741413074,0.3361944943017738
0.5740932665692922,0.40682226041724967,0.6327523657292486,0.2001256889914875,0.7609837862972
0.7989238224178614,0.6513711894890856,0.9247700119064312,0.3581459021139003,0.331546765769444
0.7246343403858126,0.7190512572602935,0.5606528503545889,0.29838010349564054,0.37297076974864773
0.40376871458816244,0.6289450058779361,0.5332616577744262,0.6655225122598052,0.745615953140983
0.28672342650185045,0.7833225221219977,0.9763283944918211,0.05335502018587807,0.5059529776660526
0.8304771898335701,0.11179229982487103,0.8405613447998364,0.3211149449489347,0.5526839454821608
0.7978621226425477,0.5336545884940077,0.8582684888596808,0.5540621453350212,0.5050169244201634
0.23760075560165805,0.1814423413194537,0.8441742393126461,0.3812039635909793,0.35117550845371537
0.776572142877195,0.7372539184234091,0.8097444177271966,0.3956525732346216,0.6347068074954347
0.26804884644945765,0.7547150451515746,0.45474878054463574,0.6378509302597186,0.6789889124363955
0.24429854338142593,0.3121197523926583,0.8522073083335722,0.26298494935508426,0.40446356552351326
0.7310206280023817,0.6793959746280989,0.5493531400815521,0.0014450488716426734,0.7136552085536081
0.5754174353474706,0.5411929027711088,0.47944315852516495,0.6479699895559407,0.3548913068404917
0.4901836168632232,0.1703421491395407,0.9898017950894856,0.02314182381419448,0.7261504781878462
0.8327035371832152,0.521937711529911,0.4167182700453611,0.5581828867349597,0.6857348472664844
0.7875125004474275,0.783239927550368,0.4189816561441111,0.09771595290258717,0.8016641113532685
0.24033643008293964,0.3156658343040062,0.58594751946525,0.014478931419515706,0.7474236672897542
0.6312610693588206,0.10079854330220167,0.9065212379358701,0.24826916610459202,0.7644725361214244
0.7405871822452208,0.7837541740422254,0.9867664727990045,0.6048394987291708,0.8267387970011195
0.5853434058424665,0.3897883922153522,0.4711166337294813,0.025856508347985474,0.7643836043496608
0.8881038493533318,0.401652937490368,0.6372639003081695,0.18387607522583885,0.7380238123528695
0.6802332532532838,0.598828481965617,0.8405810971118619,0.19533445968323,0.407869419216042
0.2729001088879177,0.523069771001097,0.787316948679232,0.06636485275720272,0.7152908351254625
0.3388086083999674,0.3113906286183923,0.5400260073495189,0.06479063047990012,0.6479885532742523
0.7783719348396234,0.1699845150591771,0.5975235640461496,0.6357264306091653,0.8288598316483393
0.8977296712010101,0.6791537639630371,0.7566247911159436,0.48670695847950857,0.6960186780167934
0.26883748681067277,0.4383640234424818,0.4212439342686061,0.21779627465660634,0.44276726729584354
0.2702305224915339,0.5707320055527049,0.8549373864129088,0.16682454702193256,0.3902697262562287
0.7343709379002983,0.7023532900834019,0.5652429515649477,0.030016849020713308,0.4547468047511761
0.24504799720157772,0.11240566549965565,0.8970077105936225,0.251151061860844,0.5640772795753063
0.24799208124539324,0.701569693859884,0.8102013050924722,0.2107941963228466,0.6588795041719756
0.8221715381067638,0.6262566818297376,0.7872487125199672,0.6419558660044724,0.41830070666630337
0.7603148686229155,0.7627752249905247,0.86041667256648,0.15435599558210616,0.42805125617397516
0.8170942399050676,0.2635135636881486,0.44508071297006335,0.2836030709552263,0.4660256116031492
0.6553593814929275,0.32569563603854224,0.5559824391285345,0.47740986028617877,0.7440055966429155
0.42577549535720094,0.5630351198287638,0.7130424805844364,0.22482626237494807,0.5009811633917504
0.8344192332329539,0.7480550920628634,0.8662938001917306,0.5472501719231945,0.3431094314316878
0.4091064674821022,0.7948685530145735,0.909433451594928,0.508379497433552,0.5997693819684171
0.3928575876183945,0.39171635540997674,0.6292621928412543,0.024828265029411354,0.30327189343320693
0.8204802934349398,0.4774607730045207,0.876188590665062,0.5990814394674224,0.6705372154628908
0.6765758147452454,0.2193857053296121,0.5321644660820893,0.254730050185525,0.7631415000172515
0.82697045929647,0.5857827570670189,0.4494611459044462,0.06709902016102587,0.3915101155443441
0.3091309024777807,0.6861592960250401,0.5479500550403243,0.4888419190077349,0.7645299281074582
0.866607758435942,0.6590545187110941,0.9418888974543195,0.5230026538551487,0.6734630131520738
0.6289195096902289,0.34209013132927235,0.7264218523531317,0.0497067884947597,0.354204039344283
0.6676245308653993,0.7742848109997578,0.6888094660570048,0.24774445865944245,0.4253418621353592
0.8398424062285161,0.18424261092662197,0.8460008139665557,0.6268363420037156,0.4250364739614707
0.46652708228624007,0.44577901056731184,0.4060557588970339,0.46860657854855226,0.4131531717805665
0.7037024962871035,0.4882179911351737,0.4709818712183024,0.3737451896835004,0.4840028028101924
0.6482384347871388,0.4755596999375583,0.4597616354568231,0.3528790918433871,0.7992203510310123
0.7514269032061722,0.6305235457752608,0.4730002666449415,0.42589143280312663,0.4232774238161413
0.8278599542833152,0.5267250627340763,0.6720702188192875,0.4571146546496187,0.809685872454488
0.6760425988010662,0.15399060330592226,0.5684097487388525,0.04818560514086544,0.6023120983409698
0.24734768815214506,0.2258961574057224,0.8714350046757582,0.2339038030080033,0.5843699554220585
0.32819824209484616,0.4725673144585726,0.9034234706544375,0.36865636655185935,0.6705794356350518
0.8677847275869588,0.5861833207443933,0.9549636083280006,0.5112390311112692,0.7431222636793916
0.8780553313640582,0.45992217254740475,0.5176374395203596,0.5199423086835863,0.8266998311540807
0.8771893195888536,0.3488554484083254,0.7017110106347264,0.4238565325498299,0.30147928978205896
0.22575958028008258,0.13579419322210518,0.4292186914855054,0.41056738145974675,0.518972257944993
0.4677137175645928,0.6501166295345778,0.543944875080524,0.25742559628025563,0.3984669087073432
0.7317708927915971,0.44803596792866207,0.7690464223154657,0.5842900465644808,0.3834625075439613
0.7270200625604817,0.47715239138296495,0.6534353891907119,0.641480160833157,0.38086407820843365
0.26013623346497095,0.4282706981875414,0.8144195482838734,0.5924221875413097,0.690377255901433
0.6266422209626632,0.2857417910220227,0.9035364283324441,0.6103446957058992,0.3281274953304685
0.3000087329786002,0.2934614253208337,0.4357210653305701,0.6361670548804407,0.7601985956106116
0.5452465330074554,0.14445055107499347,0.9631677810052354,0.14144454485533592,0.7139118872098209
0.3677799905887851,0.595319311341353,0.4254419971997781,0.35971360017815607,0.5250986976822172
0.2372128202143094,0.29031101119346536,0.9890012335332895,0.37417820841309696,0.5340028339283338
0.2560135978686267,0.30899294372199443,0.7825790350552717,0.3397974328745307,0.6730993266676895
0.8376250648109358,0.7954500847019881,0.4259800115723673,0.5939419636984322,0.30592416902596486
0.7212521749410739,0.3700687890769392,0.6361772909054089,0.22752725326593773,0.5129236477202547
0.8522767872410653,0.4574880454278062,0.554925074330441,0.1129195944000753,0.3990748589100289
0.5289929526334869,0.37053117053282714,0.8791434085702934,0.1920104294497851,0.3994280794873889
0.489304749266963,0.3031337792710628,0.5352731015749573,0.10018935547609131,0.602824582931484
0.4508851047514669,0.10409551677273579,0.8957275080718556,0.28335303155755487,0.43526074962997074
0.6314149672364631,0.6984204434426785,0.5874048402618673,0.08176776996275646,0.5063510794157313
0.4460915708799335,0.4312075728080431,0.9934862027431429,0.06130303432312503,0.6945236739054683
0.7223912637874044,0.6039232125965919,0.5622454642512359,0.31570367465854793,0.641369656185292
0.7609221283511034,0.7710596841406994,0.8109764819351382,0.42079852377174576,0.4815125217907654
0.8130912154005667,0.10198193796761612,0.8801162540829095,0.4253493154255155,0.32728148023261333
0.3699606511716941,0.57252772479098,0.5298756489467911,0.06460065727586393,0.3146664464550717
0.5689154345046628,0.18304849282375707,0.4454534469923047,0.6801024653042612,0.5681503573474469
0.3564112317108872,0.4205755403777651,0.7307484889416287,0.08522240208810594,0.5318420730547682
0.22628907639423881,0.6927474566240144,0.8062474378242701,0.46232442498434717,0.7380452826701853
0.6954777129188864,0.1500470942891278,0.8903657103516018,0.6220483477576129,0.34511379878081605
0.5842868917545873,0.792729439415044,0.5636583677288115,0.6193362294659681,0.767460657297323
0.7067490956871585,0.5065850796828542,0.923371535414731,0.35849027635829944,0.41689277654685847
0.261336037984576,0.37649542124200863,0.9494599893432051,0.19421696089226764,0.4929021715610966
0.8968683253433594,0.11365718573478305,0.8675121867386895,0.5795086354152722,0.7729606059306328
0.8960439968629224,0.5107761547129697,0.4045581098757388,0.42881285734580726,0.7607100245440921
0.5254998778524589,0.4464233248052538,0.45232983875234645,0.5537326162533244,0.583197609794272
0.8062411006286851,0.2507219015207422,0.9986424122893115,0.2799944236828213,0.34491599183290855
0.37049798906388975,0.4433132735112505,0.8403692165891097,0.6394000620693322,0.6247626683573559
0.7162963128563078,0.10895248481609049,0.7760749821366992,0.6507148683852251,0.7189590803365763
0.815458099769496,0.7996343298201557,0.9408172048660902,0.516142966998082,0.444271486488544
0.7702663862565449,0.33248010881594,0.4237848791448218,0.659796781745772,0.40068397478494344
0.7682418547688101,0.43615550364283284,0.8544267174472303,0.31744874529345085,0.5733731215220161
0.5241186424622055,0.6493447176352847,0.7928065419515803,0.1361245340625976,0.7121182039122327
0.773992963445141,0.5989448405153922,0.9089324988669538,0.4591328326291909,0.5776889385203964
0.6834933691149103,0.7219913284914707,0.8667425401794135,0.45735556260968396,0.431705917152146
0.29271597870094307,0.7589280158065858,0.69095851342968,0.3439254179762339,0.777904025467761
0.2799290828451641,0.23242448167645652,0.44258107173718575,0.18243299330363527,0.7796037337237305
0.7403454951542479,0.37327989235804226,0.9456409242837859,0.43704006690974595,0.6620824325402497
0.6378248621410467,0.5807718943736739,0.8581013475448842,0.12654581711112814,0.3408593774693285
0.5635632820339642,0.13151699280129026,0.6138376388469922,0.5273092674042782,0.4276686680376614
0.8350832535941797,0.6018614343255085,0.9903569483407085,0.6347684228031911,0.6402653059421176
0.661713249809853,0.10341840800087343,0.5866649321215589,0.11663484410222308,0.7297167991133416
0.4773027215618101,0.7398619333872737,0.6223363673566635,0.5741899137507824,0.5608433690321901
0.48975226572332864,0.602718614819122,0.984805419329169,0.13893041191763417,0.467224259345128
0.6236710525723095,0.495849420725488,0.8008666462357206,0.35029699998192515,0.7864869730577744
0.732192699280444,0.40023068061085765,0.9275169437417069,0.6504722818889096,0.5097325946276028
0.5950473148643869,0.791617337982488,0.9326524880410018,0.05789750229461476,0.8039321650107916
0.5561326175534258,0.6155582133516305,0.7218690015519056,0.06283670403814008,0.5927875338048574
0.7088304918579273,0.6651050702597244,0.5601800917472536,0.6711064384792068,0.6378534399014159
0.6936851849349255,0.6777694931643583,0.908467516363301,0.11119454876565843,0.36872642051176907
0.7812427884294926,0.11531245330146117,0.7011325402508048,0.2394333401103901,0.4471716177223758
0.2437862503941061,0.13827906954358188,0.73861062203993,0.3212958001454165,0.8360767577183839
0.7284664924573852,0.23885549000408166,0.7248207780297335,0.00468718539749724,0.6952671519100095
0.559632315666183,0.5586523172609457,0.40575283624564906,0.13165627440124006,0.5623910341024132
0.2522851840232063,0.5367644373395897,0.4275214629483299,0.579883794319426,0.5867849125406905
0.6753070197186638,0.32761448836250384,0.7698305955545619,0.3631976876040124,0.3482873684144738
